TYPECOM,COM,REG,DEP,NCC,LIBELLE
COM,49240,52,49,PLAINE,La Plaine
COM,49241,52,49,PLESSIS GRAMMOIRE,Le Plessis-Grammoire
COMD,49242,,,PLESSIS MACE,Le Plessis-Macé
COMD,49243,,,POITEVINIERE,La Poitevinière
COM,49244,52,49,MAUGES SUR LOIRE,Mauges-sur-Loire
COMD,49244,,,POMMERAYE,La Pommeraye
COMD,49245,,,PONTIGNE,Pontigné
COM,49246,52,49,PONTS DE CE,Les Ponts-de-Cé
COM,49247,52,49,POSSONNIERE,La Possonnière
COM,49248,52,49,OMBREE D ANJOU,Ombrée d'Anjou
COMD,49248,,,POUANCE,Pouancé
COMD,49249,,,POUEZE,La Pouëze
COMD,49250,,,PREVIERE,La Prévière
COMD,49251,,,PRUILLE,Pruillé
COMD,49252,,,PUISET DORE,Le Puiset-Doré
COM,49253,52,49,PUY NOTRE DAME,Le Puy-Notre-Dame
COMD,49254,,,QUERRE,Querré
COMD,49256,,,RABLAY SUR LAYON,Rablay-sur-Layon
COM,49257,52,49,RAIRIES,Les Rairies
COMD,49258,,,RENAUDIERE,La Renaudière
COM,49259,52,49,ROCHEFORT SUR LOIRE,Rochefort-sur-Loire
COM,49260,52,49,ROMAGNE,La Romagne
COM,49261,52,49,GENNES VAL DE LOIRE,Gennes-Val-de-Loire
COMD,49261,,,ROSIERS SUR LOIRE,Les Rosiers-sur-Loire
COM,49262,52,49,ROU MARSON,Rou-Marson
COMD,49263,,,ROUSSAY,Roussay
COMD,49264,,,SAINT ANDRE DE LA MARCHE,Saint-André-de-la-Marche
COMD,49265,,,SAINT AUBIN DE LUIGNE,Saint-Aubin-de-Luigné
COM,49266,52,49,SAINT AUGUSTIN DES BOIS,Saint-Augustin-des-Bois
COM,49267,52,49,SAINT BARTHELEMY D ANJOU,Saint-Barthélemy-d'Anjou
COMD,49268,,,SAINTE CHRISTINE,Sainte-Christine
COM,49269,52,49,SAINT CHRISTOPHE DU BOIS,Saint-Christophe-du-Bois
COMD,49270,,,SAINT CHRISTOPHE LA COUPERIE,Saint-Christophe-la-Couperie
COM,49271,52,49,SAINT CLEMENT DE LA PLACE,Saint-Clément-de-la-Place
COM,49272,52,49,SAINT CLEMENT DES LEVEES,Saint-Clément-des-Levées
COMD,49273,,,SAINT CRESPIN SUR MOINE,Saint-Crespin-sur-Moine
COMD,49274,,,SAINT CYR EN BOURG,Saint-Cyr-en-Bourg
COMD,49276,,,SAINT FLORENT LE VIEIL,Saint-Florent-le-Vieil
COMD,49277,,,SAINTE GEMMES D ANDIGNE,Sainte-Gemmes-d'Andigné
COM,49278,52,49,SAINTE GEMMES SUR LOIRE,Sainte-Gemmes-sur-Loire
COMD,49279,,,SAINT GEORGES DES SEPT VOIES,Saint-Georges-des-Sept-Voies
COMD,49280,,,SAINT GEORGES DU BOIS,Saint-Georges-du-Bois
COMD,49281,,,SAINT GEORGES DES GARDES,Saint-Georges-des-Gardes
COMD,49282,,,SAINT GEORGES SUR LAYON,Saint-Georges-sur-Layon
COM,49283,52,49,SAINT GEORGES SUR LOIRE,Saint-Georges-sur-Loire
COM,49284,52,49,SAINT GERMAIN DES PRES,Saint-Germain-des-Prés
COMD,49285,,,SAINT GERMAIN SUR MOINE,Saint-Germain-sur-Moine
COMD,49286,,,SAINT HILAIRE DU BOIS,Saint-Hilaire-du-Bois
COMD,49287,,,SAINT HILAIRE SAINT FLORENT,Saint-Hilaire-Saint-Florent
COM,49288,52,49,SAINT JEAN DE LA CROIX,Saint-Jean-de-la-Croix
COMD,49289,,,SAINT JEAN DE LINIERES,Saint-Jean-de-Linières
COMD,49290,,,SAINT JEAN DES MAUVRETS,Saint-Jean-des-Mauvrets
COM,49291,52,49,SAINT JUST SUR DIVE,Saint-Just-sur-Dive
COM,49292,52,49,VAL DU LAYON,Val-du-Layon
COMD,49292,,,SAINT LAMBERT DU LATTAY,Saint-Lambert-du-Lattay
COMD,49293,,,SAINT LAMBERT DES LEVEES,Saint-Lambert-des-Levées
COM,49294,52,49,SAINT LAMBERT LA POTHERIE,Saint-Lambert-la-Potherie
COMD,49295,,,SAINT LAURENT DE LA PLAINE,Saint-Laurent-de-la-Plaine
COMD,49296,,,SAINT LAURENT DES AUTELS,Saint-Laurent-des-Autels
COMD,49297,,,SAINT LAURENT DU MOTTAY,Saint-Laurent-du-Mottay
COM,49298,52,49,SAINT LEGER DE LINIERES,Saint-Léger-de-Linières
COMD,49298,,,SAINT LEGER DES BOIS,Saint-Léger-des-Bois
COM,49299,52,49,SAINT LEGER SOUS CHOLET,Saint-Léger-sous-Cholet
COMD,49300,,,SAINT LEZIN,Saint-Lézin
COM,49301,52,49,SEVREMOINE,Sèvremoine
COMD,49301,,,SAINT MACAIRE EN MAUGES,Saint-Macaire-en-Mauges
COM,49302,52,49,SAINT MACAIRE DU BOIS,Saint-Macaire-du-Bois
COMD,49303,,,SAINT MARTIN D ARCE,Saint-Martin-d'Arcé
COMD,49304,,,SAINT MARTIN DE LA PLACE,Saint-Martin-de-la-Place
COMD,49305,,,SAINT MARTIN DU BOIS,Saint-Martin-du-Bois
COM,49306,52,49,SAINT MARTIN DU FOUILLOUX,Saint-Martin-du-Fouilloux
COM,49307,52,49,LOIRE AUTHION,Loire-Authion
COMD,49307,,,SAINT MATHURIN SUR LOIRE,Saint-Mathurin-sur-Loire
COM,49308,52,49,SAINT MELAINE SUR AUBANCE,Saint-Melaine-sur-Aubance
COMD,49309,,,SAINT MICHEL ET CHANVEAUX,Saint-Michel-et-Chanveaux
COM,49310,52,49,SAINT PAUL DU BOIS,Saint-Paul-du-Bois
COM,49311,52,49,SAINT PHILBERT DU PEUPLE,Saint-Philbert-du-Peuple
COMD,49312,,,SAINT PHILBERT EN MAUGES,Saint-Philbert-en-Mauges
COMD,49313,,,SAINT PIERRE MONTLIMART,Saint-Pierre-Montlimart
COMD,49314,,,SAINT QUENTIN EN MAUGES,Saint-Quentin-en-Mauges
COMD,49315,,,SAINT QUENTIN LES BEAUREPAIRE,Saint-Quentin-lès-Beaurepaire
COMD,49316,,,SAINT REMY EN MAUGES,Saint-Rémy-en-Mauges
COMD,49317,,,SAINT REMY LA VARENNE,Saint-Rémy-la-Varenne
COMD,49318,,,SAINT SATURNIN SUR LOIRE,Saint-Saturnin-sur-Loire
COMD,49319,,,SAINT SAUVEUR DE FLEE,Saint-Sauveur-de-Flée
COMD,49320,,,SAINT SAUVEUR DE LANDEMONT,Saint-Sauveur-de-Landemont
COM,49321,52,49,SAINT SIGISMOND,Saint-Sigismond
COMD,49322,,,SAINT SULPICE,Saint-Sulpice
COM,49323,52,49,VERRIERES EN ANJOU,Verrières-en-Anjou
COMD,49323,,,SAINT SYLVAIN D ANJOU,Saint-Sylvain-d'Anjou
COMD,49324,,,SALLE ET CHAPELLE AUBRY,La Salle-et-Chapelle-Aubry
COMD,49325,,,SALLE DE VIHIERS,La Salle-de-Vihiers
COM,49326,52,49,SARRIGNE,Sarrigné
COMD,49327,,,SAULGE L HOPITAL,Saulgé-l'Hôpital
COM,49328,52,49,SAUMUR,Saumur
COM,49329,52,49,SAVENNIERES,Savennières
COM,49330,52,49,SCEAUX D ANJOU,Sceaux-d'Anjou
COM,49331,52,49,SEGRE EN ANJOU BLEU,Segré-en-Anjou Bleu
COMD,49331,,,SEGRE,Segré
COM,49332,52,49,SEGUINIERE,La Séguinière
COM,49333,52,49,SEICHES SUR LE LOIR,Seiches-sur-le-Loir
COM,49334,52,49,SERMAISE,Sermaise
COMD,49335,,,SOEURDRES,Sœurdres
COM,49336,52,49,SOMLOIRE,Somloire
COMD,49337,,,SOUCELLES,Soucelles
COM,49338,52,49,SOULAINES SUR AUBANCE,Soulaines-sur-Aubance
COM,49339,52,49,SOULAIRE ET BOURG,Soulaire-et-Bourg
COM,49341,52,49,SOUZAY CHAMPIGNY,Souzay-Champigny
COMD,49342,,,TANCOIGNE,Tancoigné
COM,49343,52,49,TESSOUALLE,La Tessoualle
COM,49344,52,49,THORIGNE D ANJOU,Thorigné-d'Anjou
COM,49345,52,49,BELLEVIGNE EN LAYON,Bellevigne-en-Layon
COMD,49345,,,THOUARCE,Thouarcé
COMD,49346,,,THOUREIL,Le Thoureil
COM,49347,52,49,TIERCE,Tiercé
COMD,49348,,,TIGNE,Tigné
COMD,49349,,,TILLIERES,Tillières
COMD,49350,,,TORFOU,Torfou
COMD,49351,,,TOURLANDRY,La Tourlandry
COM,49352,52,49,TOUTLEMONDE,Toutlemonde
COM,49353,52,49,TRELAZE,Trélazé
COMD,49354,,,TREMBLAY,Le Tremblay
COM,49355,52,49,TREMENTINES,Trémentines
COMD,49356,,,TREMONT,Trémont
COM,49358,52,49,TURQUANT,Turquant
COM,49359,52,49,ULMES,Les Ulmes
COMD,49360,,,VARENNE,La Varenne
COM,49361,52,49,VARENNES SUR LOIRE,Varennes-sur-Loire
COM,49362,52,49,VARRAINS,Varrains
COMD,49363,,,VAUCHRETIEN,Vauchrétien
COM,49364,52,49,VAUDELNAY,Vaudelnay
COMD,49365,,,VERCHERS SUR LAYON,Les Verchers-sur-Layon
COMD,49366,,,VERGONNES,Vergonnes
COM,49367,52,49,ERDRE EN ANJOU,Erdre-en-Anjou
COMD,49367,,,VERN D ANJOU,Vern-d'Anjou
COM,49368,52,49,VERNANTES,Vernantes
COM,49369,52,49,VERNOIL LE FOURRIER,Vernoil-le-Fourrier
COM,49370,52,49,VERRIE,Verrie
COM,49371,52,49,VEZINS,Vezins
COMD,49372,,,VIEIL BAUGE,Le Vieil-Baugé
COM,49373,52,49,LYS HAUT LAYON,Lys-Haut-Layon
COMD,49373,,,VIHIERS,Vihiers
COM,49374,52,49,VILLEBERNIER,Villebernier
COMD,49375,,,VILLEDIEU LA BLOUERE,Villedieu-la-Blouère
COMD,49376,,,VILLEMOISAN,Villemoisan
COM,49377,52,49,RIVES DU LOIR EN ANJOU,Rives-du-Loir-en-Anjou
COMD,49377,,,VILLEVEQUE,Villevêque
COM,49378,52,49,VIVY,Vivy
COMD,49379,,,VOIDE,Le Voide
COMD,49380,,,VAULANDRY,Vaulandry
COM,49381,52,49,YZERNAY,Yzernay
COMD,49382,,,FRESNE SUR LOIRE,Le Fresne-sur-Loire
COMD,50001,,,ACQUEVILLE,Acqueville
COM,50002,28,50,AGNEAUX,Agneaux
COM,50003,28,50,AGON COUTAINVILLE,Agon-Coutainville
COM,50004,28,50,AIREL,Airel
COM,50006,28,50,AMIGNY,Amigny
COMD,50007,,,ANCTEVILLE,Ancteville
COM,50008,28,50,ANCTOVILLE SUR BOSCQ,Anctoville-sur-Boscq
COMD,50009,,,ANGEY,Angey
COMD,50010,,,ANGOVILLE AU PLAIN,Angoville-au-Plain
COM,50013,28,50,ANNEVILLE EN SAIRE,Anneville-en-Saire
COMD,50014,,,ANNEVILLE SUR MER,Anneville-sur-Mer
COMD,50015,,,ANNOVILLE,Annoville
COM,50016,28,50,APPEVILLE,Appeville
COMD,50018,,,ARGOUGES,Argouges
COM,50019,28,50,AUCEY LA PLAINE,Aucey-la-Plaine
COMD,50020,,,AUDERVILLE,Auderville
COM,50021,28,50,AUDOUVILLE LA HUBERT,Audouville-la-Hubert
COM,50022,28,50,AUMEVILLE LESTRE,Aumeville-Lestre
COM,50023,28,50,AUVERS,Auvers
COM,50024,28,50,AUXAIS,Auxais
COM,50025,28,50,AVRANCHES,Avranches
COM,50026,28,50,AZEVILLE,Azeville
COM,50027,28,50,BACILLY,Bacilly
COM,50028,28,50,BALEINE,La Baleine
COM,50029,28,50,BARENTON,Barenton
COM,50030,28,50,BARFLEUR,Barfleur
COM,50031,28,50,BARNEVILLE CARTERET,Barneville-Carteret
COM,50032,28,50,BARRE DE SEMILLY,La Barre-de-Semilly
COM,50033,28,50,BAUBIGNY,Baubigny
COM,50034,28,50,BAUDRE,Baudre
COMD,50035,,,BAUDREVILLE,Baudreville
COM,50036,28,50,BAUPTE,Baupte
COMD,50037,,,BAZOGE,La Bazoge
COM,50038,28,50,BEAUCHAMPS,Beauchamps
COM,50039,28,50,BEAUCOUDRAY,Beaucoudray
COM,50040,28,50,BEAUFICEL,Beauficel
COM,50041,28,50,HAGUE,La Hague
COMD,50041,,,BEAUMONT HAGUE,Beaumont-Hague
COM,50042,28,50,BEAUVOIR,Beauvoir
COMD,50043,,,BELLEFONTAINE,Bellefontaine
COM,50044,28,50,BELVAL,Belval
COM,50045,28,50,BENOITVILLE,Benoîtville
COM,50046,28,50,BERIGNY,Bérigny
COMA,50047,,,BESLIERE,La Beslière
COM,50048,28,50,BESLON,Beslon
COM,50049,28,50,BESNEVILLE,Besneville
COM,50050,28,50,BEUVRIGNY,Beuvrigny
COMD,50051,,,BEUZEVILLE AU PLAIN,Beuzeville-au-Plain
COM,50052,28,50,BEUZEVILLE LA BASTILLE,Beuzeville-la-Bastille
COMA,50053,,,BIARDS,Les Biards
COM,50054,28,50,BIEVILLE,Biéville
COM,50055,28,50,BINIVILLE,Biniville
COMD,50056,,,BION,Bion
COMD,50057,,,BIVILLE,Biville
COM,50058,28,50,BLAINVILLE SUR MER,Blainville-sur-Mer
COM,50059,28,50,BLOSVILLE,Blosville
COM,50060,28,50,BLOUTIERE,La Bloutière
COMD,50061,,,BOISROGER,Boisroger
COM,50062,28,50,BOISYVON,Boisyvon
COMD,50063,,,BOLLEVILLE,Bolleville
COM,50064,28,50,BONNEVILLE,La Bonneville
COM,50066,28,50,JULLOUVILLE,Jullouville
COM,50069,28,50,BOURGUENOLLES,Bourguenolles
COM,50070,28,50,BOUTTEVILLE,Boutteville
COM,50072,28,50,BRAINVILLE,Brainville
COMD,50073,,,BRANVILLE HAGUE,Branville-Hague
COM,50074,28,50,BRECEY,Brécey
COMD,50075,,,BRECTOUVILLE,Brectouville
COM,50076,28,50,BREHAL,Bréhal
COM,50077,28,50,BRETTEVILLE,Bretteville
COM,50078,28,50,BRETTEVILLE SUR AY,Bretteville-sur-Ay
COM,50079,28,50,BREUVILLE,Breuville
COMD,50080,,,BREVANDS,Brévands
COM,50081,28,50,BREVILLE SUR MER,Bréville-sur-Mer
COM,50082,28,50,BRICQUEBEC EN COTENTIN,Bricquebec-en-Cotentin
COMD,50082,,,BRICQUEBEC,Bricquebec
COM,50083,28,50,BRICQUEBOSQ,Bricquebosq
COM,50084,28,50,BRICQUEVILLE LA BLOUETTE,Bricqueville-la-Blouette
COM,50085,28,50,BRICQUEVILLE SUR MER,Bricqueville-sur-Mer
COM,50086,28,50,BRILLEVAST,Brillevast
COM,50087,28,50,BRIX,Brix
COM,50088,28,50,BROUAINS,Brouains
COMD,50089,,,BRUCHEVILLE,Brucheville
COM,50090,28,50,BUAIS LES MONTS,Buais-Les-Monts
COMD,50090,,,BUAIS,Buais
COM,50092,28,50,CAMBERNON,Cambernon
COM,50093,28,50,CAMETOURS,Cametours
COM,50094,28,50,CAMPROND,Camprond
COM,50095,28,50,CANISY,Canisy
COMD,50095,,,CANISY,Canisy
COM,50096,28,50,CANTELOUP,Canteloup
COM,50097,28,50,CANVILLE LA ROCQUE,Canville-la-Rocque
COM,50098,28,50,CARANTILLY,Carantilly
COM,50099,28,50,CARENTAN LES MARAIS,Carentan-les-Marais
COMD,50099,,,CARENTAN,Carentan
COMD,50100,,,CARNET,Carnet
COM,50101,28,50,CARNEVILLE,Carneville
COM,50102,28,50,CAROLLES,Carolles
COMD,50103,,,CARQUEBUT,Carquebut
COM,50105,28,50,CATTEVILLE,Catteville
COM,50106,28,50,CAVIGNY,Cavigny
COMD,50107,,,CATZ,Catz
COM,50108,28,50,CEAUX,Céaux
COM,50109,28,50,CERENCES,Cérences
COM,50110,28,50,CERISY LA FORET,Cerisy-la-Forêt
COM,50111,28,50,CERISY LA SALLE,Cerisy-la-Salle
COM,50112,28,50,CHAISE BAUDOUIN,La Chaise-Baudouin
COMA,50113,,,CHALANDREY,Chalandrey
COM,50115,28,50,GRIPPON,Le Grippon
COMD,50116,,,CHAMPCEY,Champcey
COM,50117,28,50,CHAMPEAUX,Champeaux
COM,50118,28,50,CHAMPREPUS,Champrepus
COMD,50119,,,CHAMPS DE LOSQUE,Les Champs-de-Losque
COM,50120,28,50,CHANTELOUP,Chanteloup
COM,50121,28,50,CHAPELLE CECELIN,La Chapelle-Cécelin
COMD,50123,,,CHAPELLE EN JUGER,La Chapelle-en-Juger
COM,50124,28,50,CHAPELLE UREE,La Chapelle-Urée
COMD,50125,,,CHASSEGUEY,Chasseguey
COM,50126,28,50,CHAVOY,Chavoy
COMD,50127,,,CHEF DU PONT,Chef-du-Pont
COMD,50128,,,CHEFRESNE,Le Chefresne
COM,50129,28,50,CHERBOURG EN COTENTIN,Cherbourg-en-Cotentin
COMD,50129,,,CHERBOURG OCTEVILLE,Cherbourg-Octeville
COM,50130,28,50,CHERENCE LE HERON,Chérencé-le-Héron
COMD,50131,,,CHERENCE LE ROUSSEL,Chérencé-le-Roussel
COMD,50132,,,CHERIS,Les Chéris
COMD,50133,,,CHEVREVILLE,Chèvreville
COMD,50134,,,CHEVRY,Chevry
COM,50135,28,50,CLITOURPS,Clitourps
COMD,50136,,,COIGNY,Coigny
COM,50137,28,50,COLOMBE,La Colombe
COM,50138,28,50,COLOMBY,Colomby
COM,50139,28,50,CONDE SUR VIRE,Condé-sur-Vire
COMD,50140,,,CONTRIERES,Contrières
COM,50142,28,50,VICQ SUR MER,Vicq-sur-Mer
COM,50143,28,50,COUDEVILLE SUR MER,Coudeville-sur-Mer
COM,50144,28,50,COULOUVRAY BOISBENATRE,Coulouvray-Boisbenâtre
COM,50145,28,50,COURCY,Courcy
COM,50146,28,50,COURTILS,Courtils
COM,50147,28,50,COUTANCES,Coutances
COM,50148,28,50,COUVAINS,Couvains
COM,50149,28,50,COUVILLE,Couville
COM,50150,28,50,CRASVILLE,Crasville
COM,50151,28,50,CREANCES,Créances
COM,50152,28,50,CRESNAYS,Les Cresnays
COMD,50154,,,CROIX AVRANCHIN,La Croix-Avranchin
COM,50155,28,50,CROLLON,Crollon
COM,50156,28,50,CROSVILLE SUR DOUVE,Crosville-sur-Douve
COM,50158,28,50,CUVES,Cuves
COM,50159,28,50,DANGY,Dangy
COMD,50160,,,DENNEVILLE,Denneville
COM,50161,28,50,DEZERT,Le Dézert
COM,50162,28,50,DIGOSVILLE,Digosville
COMD,50163,,,DIGULLEVILLE,Digulleville
COM,50164,28,50,DOMJEAN,Domjean
COM,50165,28,50,DONVILLE LES BAINS,Donville-les-Bains
COM,50166,28,50,DOVILLE,Doville
COM,50167,28,50,DRAGEY RONTHON,Dragey-Ronthon
COM,50168,28,50,DUCEY LES CHERIS,Ducey-Les Chéris
COMD,50168,,,DUCEY,Ducey
COM,50169,28,50,ECAUSSEVILLE,Écausseville
COMD,50170,,,ECOQUENEAUVILLE,Écoquenéauville
COMD,50171,,,ECULLEVILLE,Éculleville
COM,50172,28,50,EMONDEVILLE,Émondeville
COMD,50173,,,EQUEURDREVILLE HAINNEVILLE,Équeurdreville-Hainneville
COM,50174,28,50,EQUILLY,Équilly
COM,50175,28,50,EROUDEVILLE,Éroudeville
COM,50176,28,50,ETANG BERTRAND,L'Étang-Bertrand
COM,50177,28,50,ETIENVILLE,Étienville
COM,50178,28,50,FERMANVILLE,Fermanville
COMD,50179,,,FERRIERES,Ferrières
COM,50181,28,50,FEUGERES,Feugères
COM,50182,28,50,FEUILLIE,La Feuillie
COM,50183,28,50,FIERVILLE LES MINES,Fierville-les-Mines
COM,50184,28,50,FLAMANVILLE,Flamanville
COM,50185,28,50,FLEURY,Fleury
COM,50186,28,50,FLOTTEMANVILLE,Flottemanville
COMD,50187,,,FLOTTEMANVILLE HAGUE,Flottemanville-Hague
COM,50188,28,50,FOLLIGNY,Folligny
COMD,50189,,,FONTENAY,Fontenay
COM,50190,28,50,FONTENAY SUR MER,Fontenay-sur-Mer
COMD,50191,,,FOUCARVILLE,Foucarville
COM,50192,28,50,FOURNEAUX,Fourneaux
COM,50193,28,50,FRESNE PORET,Le Fresne-Poret
COM,50194,28,50,FRESVILLE,Fresville
COM,50195,28,50,GATHEMO,Gathemo
COM,50196,28,50,GATTEVILLE LE PHARE,Gatteville-le-Phare
COM,50197,28,50,GAVRAY SUR SIENNE,Gavray-sur-Sienne
COMD,50197,,,GAVRAY,Gavray
COM,50198,28,50,GEFFOSSES,Geffosses
COM,50199,28,50,GENETS,Genêts
COM,50200,28,50,GER,Ger
COMD,50202,,,GIEVILLE,Giéville
COMD,50203,,,GLACERIE,La Glacerie
COMD,50204,,,GLATIGNY,Glatigny
COM,50205,28,50,GODEFROY,La Godefroy
COM,50207,28,50,GOLLEVILLE,Golleville
COM,50208,28,50,GONFREVILLE,Gonfreville
COM,50209,28,50,GONNEVILLE LE THEIL,Gonneville-Le Theil
COM,50210,28,50,GORGES,Gorges
COMD,50213,,,GOURFALEUR,Gourfaleur
COM,50214,28,50,GOUVETS,Gouvets
COM,50215,28,50,GOUVILLE SUR MER,Gouville-sur-Mer
COMD,50215,,,GOUVILLE SUR MER,Gouville-sur-Mer
COM,50216,28,50,GRAIGNES MESNIL ANGOT,Graignes-Mesnil-Angot
COM,50217,28,50,GRAND CELLAND,Le Grand-Celland
COM,50218,28,50,GRANVILLE,Granville
COM,50219,28,50,GRATOT,Gratot
COMD,50220,,,GREVILLE HAGUE,Gréville-Hague
COM,50221,28,50,GRIMESNIL,Grimesnil
COM,50222,28,50,GROSVILLE,Grosville
COMD,50223,,,GUEHEBERT,Guéhébert
COMD,50224,,,GUILBERVILLE,Guilberville
COM,50225,28,50,GUISLAIN,Le Guislain
COM,50227,28,50,HAM,Le Ham
COM,50228,28,50,HAMBYE,Hambye
COM,50229,28,50,HAMELIN,Hamelin
COM,50230,28,50,HARDINVAST,Hardinvast
COM,50231,28,50,HAUTEVILLE SUR MER,Hauteville-sur-Mer
COM,50232,28,50,HAUTEVILLE LA GUICHARD,Hauteville-la-Guichard
COM,50233,28,50,HAUTTEVILLE BOCAGE,Hautteville-Bocage
COM,50234,28,50,HAYE BELLEFOND,La Haye-Bellefond
COM,50235,28,50,HAYE D ECTOT,La Haye-d'Ectot
COM,50236,28,50,HAYE,La Haye
COMD,50236,,,HAYE DU PUITS,La Haye-du-Puits
COM,50237,28,50,HAYE PESNEL,La Haye-Pesnel
COM,50238,28,50,HEAUVILLE,Héauville
COM,50239,28,50,THEREVAL,Thèreval
COMD,50239,,,HEBECREVON,Hébécrevon
COM,50240,28,50,HELLEVILLE,Helleville
COM,50241,28,50,HEMEVEZ,Hémevez
COMD,50242,,,HERQUEVILLE,Herqueville
COM,50243,28,50,HEUGUEVILLE SUR SIENNE,Heugueville-sur-Sienne
COMD,50244,,,HERENGUERVILLE,Hérenguerville
COMD,50245,,,HEUSSE,Heussé
COM,50246,28,50,HIESVILLE,Hiesville
COM,50247,28,50,HOCQUIGNY,Hocquigny
COMD,50249,,,HOUESVILLE,Houesville
COM,50251,28,50,HUBERVILLE,Huberville
COM,50252,28,50,HUDIMESNIL,Hudimesnil
COM,50253,28,50,HUISNES SUR MER,Huisnes-sur-Mer
COMD,50254,,,HUSSON,Husson
COMD,50255,,,HYENVILLE,Hyenville
COM,50256,28,50,ISIGNY LE BUAT,Isigny-le-Buat
COMD,50257,,,JOBOURG,Jobourg
COM,50258,28,50,JOGANVILLE,Joganville
COM,50259,28,50,JUILLEY,Juilley
COM,50260,28,50,JUVIGNY LES VALLEES,Juvigny les Vallées
COMD,50260,,,JUVIGNY LE TERTRE,Juvigny-le-Tertre
COM,50261,28,50,LAMBERVILLE,Lamberville
COM,50262,28,50,LANDE D AIROU,La Lande-d'Airou
COM,50263,28,50,LAPENTY,Lapenty
COM,50265,28,50,LAULNE,Laulne
COM,50266,28,50,LENGRONNE,Lengronne
COM,50267,28,50,LESSAY,Lessay
COM,50268,28,50,LESTRE,Lestre
COM,50269,28,50,LIESVILLE SUR DOUVE,Liesville-sur-Douve
COM,50270,28,50,LIEUSAINT,Lieusaint
COM,50271,28,50,LINGEARD,Lingeard
COM,50272,28,50,TOURNEVILLE SUR MER,Tourneville-sur-Mer
COMD,50272,,,LINGREVILLE,Lingreville
COM,50273,28,50,MONTSENELLE,Montsenelle
COMD,50273,,,LITHAIRE,Lithaire
COM,50274,28,50,LOGES MARCHIS,Les Loges-Marchis
COM,50275,28,50,LOGES SUR BRECEY,Les Loges-sur-Brécey
COM,50276,28,50,LOLIF,Lolif
COM,50277,28,50,LONGUEVILLE,Longueville
COM,50278,28,50,LOREUR,Le Loreur
COM,50279,28,50,LOREY,Le Lorey
COMD,50280,,,LOZON,Lozon
COM,50281,28,50,LUCERNE D OUTREMER,La Lucerne-d'Outremer
COM,50282,28,50,LUOT,Le Luot
COM,50283,28,50,LUZERNE,La Luzerne
COMD,50284,,,MACEY,Macey
COM,50285,28,50,MAGNEVILLE,Magneville
COMA,50286,,,MANCELLIERE,La Mancellière
COMD,50287,,,MANCELLIERE SUR VIRE,La Mancellière-sur-Vire
COM,50288,28,50,MARCEY LES GREVES,Marcey-les-Grèves
COM,50289,28,50,MARCHESIEUX,Marchésieux
COM,50290,28,50,MARCILLY,Marcilly
COM,50291,28,50,MARGUERAY,Margueray
COM,50292,28,50,MARIGNY LE LOZON,Marigny-Le-Lozon
COMD,50292,,,MARIGNY,Marigny
COMD,50293,,,MARTIGNY,Martigny
COM,50294,28,50,MARTINVAST,Martinvast
COM,50295,28,50,MAUPERTUIS,Maupertuis
COM,50296,28,50,MAUPERTUS SUR MER,Maupertus-sur-Mer
COM,50297,28,50,MEAUFFE,La Meauffe
COM,50298,28,50,MEAUTIS,Méautis
COM,50299,28,50,MESNIL,Le Mesnil
COM,50300,28,50,MESNIL ADELEE,Le Mesnil-Adelée
COMD,50301,,,MESNIL AMAND,Le Mesnil-Amand
COM,50302,28,50,MESNIL AMEY,Le Mesnil-Amey
COM,50304,28,50,MESNIL AUBERT,Le Mesnil-Aubert
COM,50305,28,50,MESNIL AU VAL,Le Mesnil-au-Val
COMA,50306,,,MESNIL BOEUFS,Le Mesnil-Bœufs
COMD,50308,,,MESNILBUS,Le Mesnilbus
COMA,50309,,,MESNIL DREY,Le Mesnil-Drey
COM,50310,28,50,MESNIL EURY,Le Mesnil-Eury
COM,50311,28,50,MESNIL GARNIER,Le Mesnil-Garnier
COM,50312,28,50,MESNIL GILBERT,Le Mesnil-Gilbert
COMD,50313,,,MESNIL HERMAN,Le Mesnil-Herman
COM,50315,28,50,MESNILLARD,Le Mesnillard
COMD,50316,,,MESNIL OPAC,Le Mesnil-Opac
COM,50317,28,50,MESNIL OZENNE,Le Mesnil-Ozenne
COMD,50318,,,MESNIL RAINFRAY,Le Mesnil-Rainfray
COMD,50320,,,MESNIL ROGUES,Le Mesnil-Rogues
COM,50321,28,50,MESNIL ROUXELIN,Le Mesnil-Rouxelin
COMA,50322,,,MESNIL THEBAULT,Le Mesnil-Thébault
COMD,50323,,,MESNIL TOVE,Le Mesnil-Tôve
COM,50324,28,50,MESNIL VENERON,Le Mesnil-Véneron
COMD,50325,,,MESNIL VIGOT,Le Mesnil-Vigot
COM,50326,28,50,MESNIL VILLEMAN,Le Mesnil-Villeman
COM,50327,28,50,MEURDRAQUIERE,La Meurdraquière
COM,50328,28,50,MILLIERES,Millières
COMD,50329,,,MILLY,Milly
COMD,50330,,,MOBECQ,Mobecq
COM,50332,28,50,MOITIERS D ALLONNE,Les Moitiers-d'Allonne
COM,50334,28,50,MONTABOT,Montabot
COM,50335,28,50,MONTAIGU LA BRISETTE,Montaigu-la-Brisette
COM,50336,28,50,MONTAIGU LES BOIS,Montaigu-les-Bois
COMD,50337,,,MONTANEL,Montanel
COM,50338,28,50,MONTBRAY,Montbray
COMD,50339,,,MONTCHATON,Montchaton
